County,Year,Date,Time_CST,Rating,Length,Width,Start Lat,Start Long,End Lat,End Long
Johnson,2002,4/16/2002,18:07:00,0,0.5,40,32.3,-97.13,32.3,-97.13
Johnson,2002,4/16/2002,18:11:00,0,1,100,32.28,-97.12,32.28,-97.12
Johnson,2002,4/16/2002,18:14:00,0,1,40,32.28,-97.2,32.28,-97.2
Anderson,2002,3/30/2002,16:24:00,0,0.1,30,31.62,-95.57,31.62,-95.57
Ellis,2002,4/16/2002,18:31:00,1,2.3,200,32.35,-97.07,32.33,-97.02
Hamilton,2002,3/30/2002,15:52:00,0,1.2,40,31.92,-98.18,31.92,-98.17
Eastland,2002,3/30/2002,15:59:00,1,1,100,32.15,-98.97,32.17,-98.97
Falls,2002,3/30/2002,12:51:00,0,0.7,75,31.25,-96.73,31.27,-96.73
Erath,2002,3/30/2002,16:20:00,0,0.1,30,32.13,-97.92,32.13,-97.92
Eastland,2003,5/15/2003,21:00:00,0,3.4,300,32.47,-99.07,32.52,-99.02
Eastland,2003,5/7/2003,19:00:00,0,0.3,50,32.4,-98.98,32.42,-98.98
Stephens,2003,5/15/2003,21:05:00,0,8.3,300,32.52,-99.02,32.63,-98.98
Eastland,2003,5/15/2003,22:13:00,0,0.1,50,32.48,-98.7,32.48,-98.7
Young,2003,6/12/2003,16:57:00,0,0.1,50,33.37,-98.83,33.37,-98.83
Dallas,2003,4/5/2003,20:21:00,0,0.2,100,32.846,-97.034,32.846,-97.03
Tarrant,2003,4/5/2003,20:19:00,0,0.7,100,32.846,-97.045,32.846,-97.034
Delta,2003,5/24/2003,19:18:00,1,3,100,33.33,-95.77,33.27,-95.77
Bell,2003,3/25/2003,16:30:00,0,0.3,20,31.13,-97.73,31.13,-97.73
Collin,2003,7/1/2003,13:50:00,0,0.1,30,33.15,-96.83,33.15,-96.83
Palo Pinto,2003,4/5/2003,18:20:00,1,0.3,100,32.93,-98.45,32.93,-98.45
Palo Pinto,2003,3/17/2003,17:45:00,0,0.1,20,32.6,-98.18,32.6,-98.18
Tarrant,2003,4/5/2003,20:05:00,0,0.5,100,32.83,-97.25,32.83,-97.25
Ellis,2004,3/4/2004,15:10:00,1,7,100,32.13,-96.88,32.2,-96.78
Milam,2004,6/26/2004,17:05:00,1,0.8,30,30.9,-96.87,30.9,-96.88
Ellis,2004,3/4/2004,15:25:00,1,7,100,32.25,-96.7,32.33,-96.63
Robertson,2004,6/22/2004,10:02:00,0,0.5,20,31.03,-96.48,31.03,-96.48
Young,2004,3/4/2004,13:00:00,1,21.5,100,32.96,-98.74,33.133,-98.425
Parker,2004,3/4/2004,14:16:00,1,0.2,100,32.98,-97.68,32.98,-97.68
Parker,2004,3/4/2004,13:50:00,1,0.1,50,32.78,-97.92,32.78,-97.92
Wise,2004,3/4/2004,14:25:00,0,0.2,100,33.08,-97.58,33.08,-97.58
Collin,2004,3/4/2004,15:35:00,1,3,660,33.1,-96.47,33.12,-96.43
Denton,2004,6/6/2004,20:00:00,0,0.1,50,33.37,-97.15,33.37,-97.15
Denton,2004,6/6/2004,19:23:00,0,0.1,50,33.4,-97.23,33.4,-97.23
Denton,2004,3/4/2004,14:40:00,0,0.1,50,33.27,-97.37,33.27,-97.37
Tarrant,2004,6/1/2004,20:12:00,0,0.1,50,32.82,-97.23,32.82,-97.23
Tarrant,2004,6/1/2004,20:07:00,0,0.1,50,32.73,-97.12,32.73,-97.12
Tarrant,2004,4/23/2004,19:18:00,0,0.1,20,32.95,-97.27,32.95,-97.27
Bell,2004,11/23/2004,19:32:00,0,0.1,50,30.8,-97.3,30.8,-97.3
Jack,2004,3/4/2004,13:21:00,1,2.5,100,33.133,-98.425,33.15,-98.39
Stephens,2004,3/4/2004,12:45:00,0,0.1,50,32.75,-98.92,32.75,-98.92
Lamar,2005,3/21/2005,18:04:00,1,3,30,33.57,-95.53,33.57,-95.53
Johnson,2005,4/25/2005,15:25:00,0,0.1,15,32.4,-97.23,32.4,-97.23
Falls,2005,3/21/2005,18:05:00,0,0.3,20,31.3,-96.85,31.3,-96.85
Dallas,2005,4/25/2005,15:35:00,0,0.1,15,32.55,-96.95,32.55,-96.95
McLennan,2005,6/3/2005,16:23:00,0,0.1,10,31.38,-97.35,31.38,-97.35
Lamar,2005,3/21/2005,18:20:00,0,0.1,20,33.58,-95.45,33.58,-95.45
Tarrant,2005,4/25/2005,15:30:00,0,0.1,15,32.57,-97.13,32.57,-97.13
Tarrant,2005,4/25/2005,15:14:00,0,0.1,15,32.64,-97.32,32.64,-97.32
Lamar,2005,3/21/2005,18:24:00,0,0.1,25,33.63,-95.52,33.63,-95.52
Ellis,2005,4/25/2005,15:56:00,0,0.1,15,32.32,-97.02,32.32,-97.02
Grayson,2006,5/9/2006,21:47:00,3,5.47,300,33.4,-96.47,33.45,-96.4
Erath,2006,12/29/2006,13:35:00,0,4,50,32.2,-98.2,32.26,-98.2
McLennan,2006,4/28/2006,23:20:00,1,0.8,50,31.55,-97.15,31.55,-97.15
McLennan,2006,5/5/2006,23:45:00,2,2.6,150,31.55,-97.15,31.55,-97.15
Coryell,2006,5/5/2006,23:06:00,0,0.1,25,31.17,-97.83,31.17,-97.83
Leon,2006,12/29/2006,15:33:00,0,5.71,50,31.06,-96.06,31.16,-96.06
Grayson,2006,3/30/2006,20:30:00,0,0.1,15,33.8,-96.78,33.8,-96.78
Erath,2006,12/29/2006,13:45:00,0,1.41,40,32.22,-98.19,32.24,-98.19
Collin,2006,5/9/2006,21:26:00,0,0.1,25,33.37,-96.58,33.37,-96.58
Leon,2006,12/29/2006,15:45:00,0,2,50,31.24,-95.98,31.26,-95.98
Johnson,2006,12/29/2006,15:45:00,2,13.4,587,32.2089,-97.3533,32.3796,-97.2442
Leon,2006,12/29/2006,16:12:00,0,3.83,50,31.47,-95.99,31.52,-96.01
Jack,2006,12/29/2006,15:40:00,0,1,30,33.42,-98.03,33.43,-98.03
Johnson,2006,12/29/2006,16:07:00,0,1.3,70,32.44,-97.22,32.46,-97.22
Wise,2006,4/28/2006,20:38:00,0,0.1,25,33.02,-97.67,33.02,-97.67
Wise,2006,4/28/2006,20:45:00,1,0.4,40,33.07,-97.52,33.07,-97.52
Denton,2006,4/28/2006,22:05:00,0,0.2,10,33.4,-96.97,33.4,-96.97
Erath,2006,12/29/2006,13:20:00,1,8,75,32.01,-98.2,32.13,-98.2
Bosque,2006,12/29/2006,13:48:00,0,1.5,75,31.75,-97.49,31.74,-97.47
Bosque,2006,12/29/2006,13:41:00,0,1,75,31.7,-97.53,31.71,-97.55
Bosque,2006,12/29/2006,15:07:00,0,0.7,50,31.91,-97.43,31.91,-97.42
Lampasas,2006,4/28/2006,20:18:00,0,0.1,25,31.18,-98.1,31.18,-98.1
Van Zandt,2006,4/29/2006,2:52:00,0,0.5,50,32.53,-95.87,32.55,-95.87
Mills,2006,5/5/2006,21:00:00,0,0.1,25,31.6,-98.73,31.6,-98.73
Collin,2006,5/9/2006,21:37:00,3,3.57,300,33.37,-96.52,33.4,-96.47
Cooke,2006,3/30/2006,19:15:00,0,0.1,15,33.7,-96.98,33.7,-96.98
Limestone,2006,12/29/2006,14:12:00,0,3.58,35,31.68,-96.55,31.73,-96.56
Anderson,2006,12/29/2006,16:55:00,0,6.74,50,31.8,-95.93,31.9,-95.91
Limestone,2006,12/29/2006,13:42:00,2,20.4,400,31.33,-96.64,31.6,-96.52
Anderson,2006,12/29/2006,17:50:00,1,4,50,31.67,-95.73,31.71,-95.68
Anderson,2006,12/29/2006,19:30:00,1,11.26,100,31.78,-95.63,31.94,-95.65
Robertson,2006,12/29/2006,17:54:00,0,2.95,50,30.88,-96.67,30.9,-96.62
Grayson,2006,5/9/2006,20:10:00,0,0.1,25,33.45,-96.67,33.45,-96.67
Coryell,2006,12/29/2006,13:01:00,1,4.5,100,31.39,-97.56,31.44,-97.5
Hill,2006,12/29/2006,15:25:00,2,9.3,587,32.082,-97.4023,32.2089,-97.3533
Coryell,2006,5/5/2006,23:08:00,0,0.1,25,31.38,-97.82,31.38,-97.82
Bosque,2006,12/29/2006,14:53:00,2,7.14,300,31.78,-97.51,31.88,-97.47
Palo Pinto,2006,12/29/2006,15:13:00,0,2,50,32.83,-98.1,32.86,-98.1
Eastland,2006,5/5/2006,19:48:00,0,0.1,25,32.27,-98.9,32.27,-98.9
Grayson,2006,3/30/2006,20:36:00,0,0.1,10,33.63,-96.57,33.63,-96.57
Collin,2006,5/9/2006,21:33:00,0,0.4,40,33.37,-96.55,33.37,-96.55
Henderson,2006,12/29/2006,18:34:00,1,3,100,32.07,-95.58,32.11,-95.58
Bell,2007,1/12/2007,16:35:00,0,1.47,35,31.19,-97.31,31.2,-97.33
McLennan,2007,3/30/2007,17:00:00,0,0.5,30,31.48,-96.93,31.48,-96.93
McLennan,2007,3/30/2007,15:40:00,1,2,30,31.42,-97.44,31.44,-97.4
Denton,2007,4/24/2007,13:20:00,0,1,50,33.22,-97.01,33.22,-96.99
Tarrant,2007,4/3/2007,19:20:00,0,1,20,32.7,-97.12,32.69,-97.11
Dallas,2007,6/26/2007,17:00:00,0,1,40,32.58,-96.95,32.58,-96.93
McLennan,2007,6/25/2007,20:25:00,0,1,30,31.43,-97.42,31.44,-97.42
Denton,2007,4/24/2007,18:19:00,1,2.5,50,33.01,-97.16,33.04,-97.08
Tarrant,2007,4/13/2007,17:09:00,1,6,125,32.77,-97.33,32.83,-97.25
Bell,2007,3/30/2007,14:55:00,0,2.5,30,31.1,-97.86,31.07,-97.83
Collin,2007,3/30/2007,20:20:00,0,0.75,40,33.02,-96.55,33.03,-96.56
Coryell,2007,6/17/2007,17:19:00,0,0.5,30,31.09,-97.92,31.09,-97.91
Cooke,2007,5/3/2007,18:40:00,0,0.5,30,33.67,-97.23,33.68,-97.23
Lampasas,2007,6/17/2007,17:15:00,0,0.5,30,31.09,-97.93,31.09,-97.92
Eastland,2007,3/30/2007,10:20:00,0,1,30,32.24,-98.83,32.23,-98.81
Dallas,2007,4/13/2007,18:00:00,0,1,30,32.79,-96.72,32.8,-96.7
Rockwall,2007,4/13/2007,18:45:00,0,1.95,30,32.91,-96.33,32.91,-96.3
Hood,2007,4/24/2007,13:00:00,1,0.5,50,32.35,-97.67,32.35,-97.67
Johnson,2007,5/2/2007,16:11:00,0,0.2,30,32.35,-97.4,32.35,-97.4
Navarro,2007,9/5/2007,6:42:00,0,0.8,40,31.83,-96.47,31.85,-96.47
Coryell,2007,3/30/2007,15:36:00,1,3.06,30,31.35,-97.6,31.35,-97.55
Tarrant,2007,4/17/2007,17:30:00,0,1.1,30,32.97,-97.33,32.97,-97.32
Hunt,2007,4/13/2007,18:53:00,0,0.1,30,33.04,-96.17,33.04,-96.17
Tarrant,2007,4/13/2007,16:55:00,0,1.5,30,32.68,-97.46,32.68,-97.43
Wise,2007,6/25/2007,23:15:00,0,4,40,33.27,-97.55,33.31,-97.5
Johnson,2007,6/26/2007,17:40:00,0,0.2,30,32.39,-97.12,32.39,-97.12
Bell,2007,5/25/2007,16:00:00,1,1.47,30,31.11,-97.71,31.13,-97.71
Navarro,2007,9/5/2007,6:47:00,2,6.12,80,31.84,-96.44,31.93,-96.42
Erath,2007,3/30/2007,11:43:00,0,1,30,32.38,-98.44,32.39,-98.46
Johnson,2008,4/10/2008,2:30:00,0,2.92,50,32.47,-97.24,32.49,-97.2
Johnson,2008,3/31/2008,14:10:00,0,1.51,40,32.47,-97.47,32.48,-97.44
Johnson,2008,3/31/2008,14:05:00,0,0.78,40,32.44,-97.54,32.44,-97.53
Anderson,2008,10/6/2008,19:29:00,0,6.95,50,31.85,-95.87,31.88,-95.73
Erath,2008,5/14/2008,19:30:00,0,0.25,30,32.06,-98.36,32.06,-98.36
Grayson,2008,12/8/2008,22:22:00,1,10.57,200,33.57,-96.92,33.64,-96.78
Dallas,2008,4/10/2008,3:00:00,0,2.01,40,32.61,-96.86,32.62,-96.83
Grayson,2008,4/9/2008,20:20:00,0,1.26,50,33.67,-96.9,33.68,-96.88
Somervell,2008,4/10/2008,2:03:00,1,7.59,75,32.22,-97.79,32.26,-97.67
Tarrant,2008,4/23/2008,20:35:00,2,0.31,100,32.56,-97.41,32.56,-97.41
Collin,2008,4/10/2008,3:04:00,1,7.17,175,33.09,-96.74,33.16,-96.65
Stephens,2008,4/9/2008,16:12:00,0,2.32,75,32.67,-98.99,32.69,-98.95
Van Zandt,2008,3/3/2008,6:36:00,1,1.38,40,32.4,-95.59,32.41,-95.57
Van Zandt,2008,5/2/2008,7:30:00,1,1.33,75,32.56,-95.87,32.56,-95.85
Robertson,2008,5/7/2008,19:39:00,0,2.08,50,31.08,-96.44,31.08,-96.4
Robertson,2008,5/7/2008,19:15:00,1,2.6,250,31.18,-96.54,31.19,-96.49
Robertson,2008,5/7/2008,19:10:00,0,0.99,50,31.14,-96.66,31.15,-96.65
Stephens,2008,4/9/2008,16:21:00,1,7.06,400,32.72,-98.91,32.78,-98.81
Palo Pinto,2008,4/23/2008,18:06:00,0,2.21,125,32.51,-98.15,32.54,-98.13
Parker,2008,4/17/2008,18:20:00,0,0.66,40,32.76,-97.6,32.76,-97.59
Hood,2008,4/23/2008,18:40:00,0,1.4,40,32.49,-97.86,32.49,-97.84
Stephens,2008,4/9/2008,16:36:00,0,1.54,70,32.75,-98.77,32.76,-98.75
Erath,2008,4/23/2008,17:56:00,0,2.24,50,32.47,-98.34,32.47,-98.3
Erath,2008,4/23/2008,17:58:00,0,4.97,125,32.46,-98.21,32.51,-98.15
Palo Pinto,2008,4/9/2008,16:55:00,0,1.13,50,32.81,-98.54,32.82,-98.52
Palo Pinto,2008,4/9/2008,17:50:00,0,1.67,100,32.95,-98.17,32.96,-98.15
Hopkins,2008,3/18/2008,14:30:00,1,2.69,70,33.21,-95.6,33.22,-95.56
Wise,2008,4/9/2008,18:43:00,0,1.82,60,33.11,-97.74,33.12,-97.71
Bell,2008,4/10/2008,3:05:00,0,6.42,100,31.07,-97.47,31.1,-97.37
Bell,2008,4/25/2008,17:20:00,0,1.4,50,31.05,-97.48,31.06,-97.46
Coryell,2008,4/8/2008,19:18:00,0,1.82,50,31.44,-97.91,31.44,-97.88
Bell,2008,4/25/2008,17:47:00,0,0.73,50,30.89,-97.46,30.88,-97.46
Grayson,2008,12/8/2008,22:43:00,2,3.63,125,33.71,-96.61,33.73,-96.55
Hunt,2009,5/2/2009,15:04:00,0,2.85,33,33.13,-96.07,33.1457,-96.0245
Denton,2009,6/10/2009,17:53:00,1,0.21,50,33.044,-97.0308,33.0433,-97.0272
Denton,2009,6/10/2009,18:05:00,0,0.62,50,33.0554,-96.9035,33.0569,-96.8931
Tarrant,2009,2/10/2009,21:15:00,1,0.47,100,32.9106,-97.1416,32.9144,-97.1349
Jack,2009,6/12/2009,16:50:00,1,3.31,50,33.0621,-98.1457,33.0352,-98.0983
Jack,2009,6/12/2009,16:29:00,1,1.67,100,33.1629,-98.2205,33.1542,-98.1936
Montague,2009,2/10/2009,18:25:00,0,0.39,35,33.7888,-97.8338,33.7926,-97.8287
Montague,2009,2/10/2009,18:45:00,1,2.36,800,33.93,-97.62,33.95,-97.598
Montague,2009,3/26/2009,18:20:00,0,0.18,30,33.75,-97.5826,33.75,-97.5826
Montague,2009,4/12/2009,18:13:00,0,0.1,25,33.7288,-97.7267,33.7288,-97.7267
Robertson,2009,4/18/2009,8:30:00,0,0.1,50,31.13,-96.37,31.13,-96.37
Navarro,2009,4/27/2009,7:30:00,1,0.55,67,32.0843,-96.4871,32.0845,-96.4776
Cooke,2009,3/26/2009,19:34:00,0,0.34,30,33.6601,-97.43,33.6594,-97.4241
Denton,2009,6/10/2009,17:40:00,0,2.34,50,33,-97.23,32.9995,-97.1897
Van Zandt,2009,4/27/2009,8:28:00,0,0.8,20,32.6793,-96.013,32.6874,-96.003
Parker,2009,6/12/2009,17:58:00,0,1.57,30,32.8223,-98.0085,32.8023,-97.9956
Parker,2009,6/12/2009,18:15:00,1,3.17,50,32.6807,-97.9043,32.6374,-97.8862
Robertson,2009,4/28/2009,14:26:00,0,0.1,50,30.9299,-96.325,30.9299,-96.325
Denton,2009,6/10/2009,17:50:00,0,0.1,50,33.0472,-97.1288,33.0472,-97.1288
Lamar,2010,9/8/2010,16:20:00,0,1.92,200,33.8,-95.35,33.8,-95.32
Falls,2010,9/8/2010,16:55:00,0,0.62,115,31.44,-96.92,31.44,-96.91
Hopkins,2010,1/20/2010,18:35:00,0,1.35,50,33.13,-95.56,33.15,-95.55
Tarrant,2010,10/23/2010,11:55:00,0,0.1,50,32.8,-97.2,32.8,-97.2
Rockwall,2010,9/8/2010,17:20:00,0,0.67,108,32.84,-96.49,32.85,-96.49
Henderson,2010,1/20/2010,18:20:00,2,0.9,200,32.06,-95.69,32.07,-95.68
Ellis,2010,5/20/2010,13:06:00,0,1.16,25,32.5,-97.03,32.49,-97.01
Henderson,2010,1/20/2010,18:23:00,1,3,100,32.09,-95.63,32.11,-95.59
Van Zandt,2010,1/20/2010,17:19:00,2,15.17,100,32.57,-95.87,32.65,-95.63
Coryell,2010,9/8/2010,13:56:00,0,0.1,50,31.33,-97.47,31.33,-97.47
Hill,2010,5/20/2010,17:55:00,0,0.02,10,31.81,-96.77,31.81,-96.77
Tarrant,2010,9/7/2010,13:56:00,0,0.1,10,32.63,-97.47,32.63,-97.47
Hopkins,2010,1/20/2010,18:22:00,0,5.42,50,33.05,-95.71,33.07,-95.66
Dallas,2010,9/8/2010,17:10:00,2,2.69,516,32.77,-96.88,32.81,-96.87
Johnson,2010,4/11/2010,0:09:00,1,1.51,100,32.27,-97.42,32.27,-97.39
Johnson,2010,4/11/2010,0:22:00,1,0.13,50,32.41,-97.23,32.42,-97.23
Navarro,2010,10/24/2010,16:43:00,2,6.51,480,32.19,-96.55,32.25,-96.46
Kaufman,2010,4/24/2010,0:44:00,1,0.16,30,32.37,-96.1,32.37,-96.1
Cooke,2010,9/8/2010,18:30:00,0,0.01,50,33.68,-97.23,33.68,-97.23
Dallas,2010,9/8/2010,16:37:00,1,9.35,704,32.55,-96.63,32.66,-96.55
Ellis,2010,9/8/2010,16:36:00,0,0.54,200,32.54,-96.63,32.55,-96.63
Hunt,2010,10/24/2010,17:00:00,0,0.22,50,32.94,-95.98,32.94,-95.98
Ellis,2010,5/20/2010,14:20:00,0,0.51,25,32.3,-96.53,32.3,-96.52
Coryell,2011,5/21/2011,15:24:00,0,0.02,25,31.48,-98.06,31.48,-98.06
Cooke,2011,5/24/2011,18:34:00,0,1.56,100,33.51,-97.27,33.52,-97.24
Cooke,2011,5/11/2011,13:30:00,0,1.6,75,33.56,-97.02,33.58,-97.01
Comanche,2011,4/23/2011,19:13:00,0,0.01,30,31.98,-98.74,31.98,-98.74
McLennan,2011,4/26/2011,19:53:00,0,1.47,100,31.58,-96.86,31.58,-96.84
Denton,2011,5/24/2011,18:51:00,2,1.52,220,33.14,-97.19,33.15,-97.18
Johnson,2011,4/25/2011,14:10:00,0,2.57,400,32.3,-97.57,32.28,-97.53
Wise,2011,5/24/2011,18:38:00,0,0.03,30,33.08,-97.45,33.08,-97.45
Jack,2011,5/22/2011,17:20:00,0,0.03,50,33.31,-98.04,33.31,-98.04
Hood,2011,4/25/2011,12:56:00,0,1.86,150,32.33,-97.99,32.33,-97.96
Hunt,2011,4/11/2011,1:34:00,1,6.53,200,32.99,-96.11,33.04,-96.01
McLennan,2011,4/26/2011,19:28:00,0,0.38,50,31.69,-97.04,31.69,-97.01
Van Zandt,2011,4/26/2011,17:23:00,0,1.02,100,32.39,-95.96,32.39,-95.94
Van Zandt,2011,4/26/2011,16:45:00,1,7.48,880,32.43,-95.7,32.49,-95.59
Hood,2011,4/25/2011,13:00:00,0,0.42,25,32.33,-97.95,32.33,-97.95
Parker,2011,5/24/2011,18:38:00,0,0.42,40,32.92,-97.61,32.92,-97.6
Tarrant,2011,5/24/2011,18:45:00,0,1.69,50,32.88,-97.49,32.9,-97.47
Tarrant,2011,5/11/2011,12:55:00,0,0.49,50,32.75,-97.48,32.75,-97.47
Hill,2011,4/25/2011,15:23:00,0,0.71,30,32.15,-97.14,32.15,-97.13
Somervell,2011,4/25/2011,14:00:00,0,0.78,50,32.28,-97.75,32.27,-97.73
Ellis,2011,4/25/2011,16:20:00,0,0.46,50,32.21,-96.8,32.21,-96.79
Stephens,2011,6/20/2011,19:46:00,0,0.01,30,32.95,-98.72,32.95,-98.72
Freestone,2011,4/25/2011,18:25:00,0,3.48,500,31.69,-96.25,31.67,-96.19
Freestone,2011,4/25/2011,17:59:00,0,0.82,100,31.79,-96.49,31.8,-96.48
Fannin,2011,4/14/2011,21:46:00,0,1.53,100,33.6,-95.92,33.6,-95.9
Johnson,2011,4/25/2011,14:15:00,0,0.93,150,32.28,-97.51,32.28,-97.49
Navarro,2011,4/26/2011,18:15:00,0,0.44,100,32.18,-96.42,32.18,-96.42
Erath,2011,4/25/2011,12:55:00,0,0.65,150,32.33,-98,32.33,-97.99
Dallas,2011,5/24/2011,20:48:00,0,0.01,30,32.67,-96.68,32.67,-96.68
Montague,2011,5/24/2011,16:46:00,0,0.02,30,33.68,-97.51,33.68,-97.51
Lamar,2011,3/8/2011,16:10:00,0,4.02,60,33.61,-95.78,33.61,-95.71
Leon,2011,4/25/2011,18:35:00,0,0.95,100,31.59,-95.82,31.59,-95.81
Montague,2011,5/24/2011,17:40:00,0,0.01,30,33.86,-97.64,33.86,-97.64
Limestone,2011,4/26/2011,18:35:00,1,0.92,75,31.53,-96.54,31.52,-96.53
Limestone,2011,4/26/2011,18:48:00,0,0.68,100,31.5,-96.37,31.5,-96.35
Limestone,2011,4/25/2011,17:53:00,0,1.32,100,31.79,-96.64,31.79,-96.62
Kaufman,2011,4/26/2011,17:01:00,0,5.07,400,32.37,-96.16,32.37,-96.08
Kaufman,2011,4/26/2011,15:56:00,0,5.07,500,32.3655,-96.2048,32.4143,-96.14
Kaufman,2011,4/11/2011,1:13:00,1,0.53,60,32.77,-96.47,32.77,-96.46
Limestone,2011,4/26/2011,20:57:00,0,0.74,100,31.35,-96.56,31.35,-96.55
Kaufman,2011,5/24/2011,21:43:00,0,0.01,20,32.58,-96.11,32.58,-96.11
Dallas,2011,5/24/2011,19:23:00,1,1.37,500,32.83,-96.98,32.81,-96.98
Ellis,2012,4/3/2012,12:00:00,0,4.35,200,32.49,-96.86,32.55,-96.82
Rockwall,2012,4/3/2012,14:56:00,2,2.2,400,32.88,-96.33,32.901,-96.297
Hunt,2012,4/3/2012,15:02:00,2,1.2,400,32.901,-96.297,32.91,-96.28
Fannin,2012,6/13/2012,18:55:00,0,0.16,75,33.5,-96.25,33.5,-96.25
Tarrant,2012,4/3/2012,12:21:00,2,6.4,150,32.63,-97.22,32.71,-97.2
Tarrant,2012,4/3/2012,12:58:00,0,0.47,60,32.77,-97.06,32.78,-97.06
Johnson,2012,4/3/2012,12:08:00,0,0.27,50,32.54,-97.28,32.54,-97.28
Dallas,2012,4/3/2012,12:54:00,0,0.09,25,32.78,-96.69,32.78,-96.69
Dallas,2012,4/4/2012,14:22:00,0,0.28,30,32.8,-96.62,32.8,-96.61
Johnson,2012,4/3/2012,11:41:00,1,1.16,60,32.44,-97.36,32.42,-97.37
Kaufman,2012,4/3/2012,14:33:00,3,7.73,150,32.75,-96.47,32.8,-96.35
Hunt,2012,4/3/2012,15:27:00,0,0.57,50,33.04,-96.14,33.04,-96.13
Hunt,2012,4/3/2012,14:20:00,0,0.3,25,33.12,-95.9,33.12,-95.89
Dallas,2012,4/3/2012,13:23:00,0,2.02,75,32.95,-96.99,32.97,-96.97
Dallas,2012,4/3/2012,12:08:00,2,9.35,200,32.55,-96.82,32.67,-96.75
Denton,2012,4/3/2012,13:40:00,0,0.21,50,33.16,-97.14,33.16,-97.13
Hopkins,2012,4/3/2012,16:36:00,0,0.54,25,33.01,-95.36,33.01,-95.35
Hopkins,2012,4/3/2012,14:54:00,0,0.58,50,33.18,-95.59,33.19,-95.59
Hopkins,2012,4/3/2012,14:24:00,0,0.12,25,33.04,-95.71,33.04,-95.71
Dallas,2012,4/3/2012,13:08:00,0,1.31,30,32.86,-96.98,32.84,-97
Wise,2013,5/15/2013,18:35:00,0,0.69,25,33.41,-97.67,33.41,-97.66
Denton,2013,10/12/2013,13:35:00,0,0.01,20,33.36,-97.1,33.36,-97.1
Young,2013,5/17/2013,18:34:00,0,1.02,75,32.99,-98.81,32.98,-98.8
Young,2013,5/17/2013,18:50:00,1,3.14,20,33,-98.78,32.96,-98.81
Hamilton,2013,5/15/2013,19:35:00,0,1.04,40,31.5,-98.14,31.51,-98.13
Hamilton,2013,5/15/2013,19:34:00,0,0.21,30,31.51,-98.14,31.52,-98.14
Mills,2013,5/15/2013,17:14:00,0,3.42,50,31.66,-98.58,31.64,-98.53
Mills,2013,5/20/2013,18:25:00,0,1.08,100,31.68,-98.48,31.68,-98.47
Montague,2013,5/15/2013,16:33:00,0,1.11,70,33.81,-97.88,33.83,-97.87
Ellis,2013,5/15/2013,23:05:00,1,6.17,400,32.33,-96.93,32.36,-96.54
Montague,2013,5/15/2013,17:51:00,1,3.63,240,33.434,-97.89,33.481,-97.862
Montague,2013,5/15/2013,18:18:00,0,0.94,150,33.84,-97.59,33.84,-97.57
Montague,2013,5/20/2013,16:41:00,0,0.92,50,33.8,-97.93,33.8,-97.92
Johnson,2013,5/15/2013,20:45:00,0,1.28,400,32.31,-97.3,32.31,-97.28
Johnson,2013,5/15/2013,20:12:00,3,7.79,1733,32.26,-97.5,32.34,-97.41
Palo Pinto,2013,5/15/2013,17:41:00,0,0.3,50,32.77,-98.07,32.77,-98.07
Montague,2013,5/15/2013,17:50:00,1,1.01,200,33.84,-97.68,33.86,-97.67
Parker,2013,5/15/2013,19:05:00,0,0.12,20,32.57,-97.67,32.57,-97.67
Hood,2013,5/15/2013,19:19:00,0,0.19,30,32.555,-97.664,32.554,-97.661
Johnson,2013,5/15/2013,19:11:00,1,1.42,300,32.3548,-97.6156,32.351,-97.592
Hood,2013,5/15/2013,19:09:00,0,1.02,300,32.356,-97.633,32.3548,-97.6156
Hood,2013,5/15/2013,18:58:00,4,2.5,400,32.41,-97.75,32.44,-97.72
Parker,2013,5/15/2013,18:03:00,1,1.95,400,32.75,-98.03,32.74,-98
Parker,2013,5/15/2013,18:22:00,0,0.49,70,32.72,-97.94,32.72,-97.93
Parker,2013,5/15/2013,18:53:00,0,1.46,200,32.64,-97.81,32.64,-97.78
Collin,2014,4/3/2014,18:27:00,0,0.94,40,33.19,-96.52,33.18,-96.51
Hopkins,2014,4/3/2014,20:20:00,0,0.56,250,33.27,-95.59,33.27,-95.58
Dallas,2014,5/8/2014,14:15:00,0,0.46,120,32.757,-96.889,32.76,-96.882
Hunt,2014,4/4/2014,19:03:00,1,11.8,750,33.2,-96.25,33.26,-96.06
Wise,2015,5/7/2015,20:00:00,0,0.29,50,33.2071,-97.8899,33.2101,-97.8864
Eastland,2015,5/9/2015,15:32:00,3,3.79,1400,32.3032,-99.0133,32.3098,-98.9489
Cooke,2015,5/9/2015,15:55:00,0,0.68,40,33.69,-97.21,33.6971,-97.2017
Eastland,2015,5/9/2015,16:15:00,0,0.1,20,32.34,-98.7,32.34,-98.7
Erath,2015,5/9/2015,17:56:00,0,0.29,80,32.3607,-98.2637,32.3637,-98.2604
Denton,2015,5/10/2015,13:16:00,1,5.19,100,33.1317,-97.1833,33.1979,-97.1409
Denton,2015,5/10/2015,13:39:00,0,2.9,75,33.2769,-96.9836,33.2832,-96.934
Hamilton,2015,5/10/2015,16:45:00,1,5.1,105,31.5612,-98.234,31.6172,-98.1776
Dallas,2015,5/24/2015,1:34:00,1,1.13,80,32.8752,-96.9561,32.8895,-96.9655
